cod_matricula,max_fecha_plano,max_fecha_sap,id_zre,cod_naturaleza_juridica,naturaleza_juridica,anio,mes,id_usuario
1172083,2025-03-31,2014-12-22,001,0125,COMPRAVENTA,2025,3,110
1172156,2024-11-30,2015-10-13,001,0125,COMPRAVENTA,2024,11,110
1172804,2024-07-31,2015-07-10,001,0125,COMPRAVENTA,2024,7,110
1172819,2024-07-31,2015-07-10,001,0125,COMPRAVENTA,2024,7,110
1173711,2024-10-31,2023-01-24,001,0125,COMPRAVENTA,2024,10,110
1173979,2024-12-31,2015-01-07,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,12,110
1174822,2024-11-30,2023-02-21,001,0125,COMPRAVENTA,2024,11,110
1175925,2024-04-30,2024-04-10,001,0125,COMPRAVENTA,2024,4,110
1175993,2024-06-30,2023-01-20,001,0125,COMPRAVENTA,2024,6,110
1176082,2024-12-31,2017-05-24,001,0125,COMPRAVENTA,2024,12,110
1176125,2025-03-31,2015-05-13,001,0125,COMPRAVENTA,2025,3,110
1176258,2025-01-31,2017-10-10,001,0125,COMPRAVENTA,2025,1,110
1176396,2024-08-31,2019-02-05,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,8,110
1176450,2024-08-31,2019-02-05,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,8,110
1177417,2025-02-28,2025-02-11,001,0125,COMPRAVENTA,2025,2,110
1177484,2023-11-30,2017-05-08,001,0125,COMPRAVENTA,2023,11,110
1177566,2023-11-30,2017-03-27,001,0125,COMPRAVENTA,2023,11,110
1177619,2024-07-31,2019-10-02,001,0125,COMPRAVENTA,2024,7,110
1179204,2024-11-30,2015-10-20,001,0125,COMPRAVENTA,2024,11,110
1179327,2024-09-30,2015-10-20,001,0125,COMPRAVENTA,2024,9,110
1179701,2025-03-31,2015-01-19,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,3,110
1181124,2024-10-31,2015-03-02,001,0125,COMPRAVENTA,2024,10,110
1181349,2023-12-31,2023-02-20,001,0125,COMPRAVENTA,2023,12,110
1182470,2025-01-31,2025-01-21,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,1,110
1182483,2025-02-28,2017-07-25,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,2,110
1182536,2024-08-31,2022-06-30,001,0125,COMPRAVENTA,2024,8,110
1182573,2025-03-31,2015-11-06,001,0125,COMPRAVENTA,2025,3,110
1182588,2024-11-30,2015-11-05,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,11,110
1182679,2024-08-31,2022-06-30,001,0125,COMPRAVENTA,2024,8,110
1182741,2024-08-31,2015-11-06,001,0125,COMPRAVENTA,2024,8,110
1182962,2024-12-31,2023-08-29,001,0125,COMPRAVENTA,2024,12,110
1182967,2024-12-31,2023-08-29,001,0125,COMPRAVENTA,2024,12,110
1183027,2024-06-30,2015-09-15,001,0125,COMPRAVENTA,2024,6,110
1183066,2024-06-30,2015-09-15,001,0125,COMPRAVENTA,2024,6,110
1183571,2024-08-31,2015-06-01,001,0125,COMPRAVENTA,2024,8,110
1184176,2025-03-31,2015-05-29,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,3,110
1184211,2024-12-31,2016-11-23,001,0125,COMPRAVENTA,2024,12,110
1185506,2024-01-31,2023-02-03,001,0125,COMPRAVENTA,2024,1,110
1185546,2024-01-31,2023-02-03,001,0125,COMPRAVENTA,2024,1,110
1185617,2024-07-31,2021-12-02,001,0125,COMPRAVENTA,2024,7,110
1185796,2024-08-31,2015-06-19,001,0125,COMPRAVENTA,2024,8,110
1185853,2024-08-31,2015-06-19,001,0125,COMPRAVENTA,2024,8,110
1185954,2025-03-31,2015-05-07,001,0125,COMPRAVENTA,2025,3,110
1186245,2024-08-31,2017-05-25,001,0125,COMPRAVENTA,2024,8,110
1188252,2024-09-30,2017-07-31,001,0125,COMPRAVENTA,2024,9,110
1188540,2024-06-30,2015-09-17,001,0125,COMPRAVENTA,2024,6,110
1188632,2024-07-31,2018-01-03,001,0125,COMPRAVENTA,2024,7,110
1188635,2024-07-31,2018-01-03,001,0125,COMPRAVENTA,2024,7,110
1188710,2025-03-31,2016-02-01,001,0125,COMPRAVENTA,2025,3,110
1188888,2024-10-31,2015-10-15,001,0125,COMPRAVENTA,2024,10,110
1189517,2025-01-31,2023-03-10,001,0125,COMPRAVENTA,2025,1,110
1189559,2024-11-30,2015-05-11,001,0125,COMPRAVENTA,2024,11,110
1189954,2024-10-31,2019-03-28,001,0125,COMPRAVENTA,2024,10,110
1190013,2025-01-31,2023-07-10,001,0125,COMPRAVENTA,2025,1,110
1190051,2025-01-31,2015-11-06,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,1,110
1190837,2024-08-31,2023-02-16,001,0125,COMPRAVENTA,2024,8,110
1190857,2024-09-30,2024-02-26,001,0125,COMPRAVENTA,2024,9,110
1190866,2024-07-31,2018-12-07,001,0125,COMPRAVENTA,2024,7,110
1190890,2024-12-31,2016-12-20,001,0125,COMPRAVENTA,2024,12,110
1190938,2024-06-30,2021-10-13,001,0125,COMPRAVENTA,2024,6,110
1191024,2024-11-30,2016-12-20,001,0125,COMPRAVENTA,2024,11,110
1191054,2024-09-30,2024-02-26,001,0125,COMPRAVENTA,2024,9,110
1191314,2025-01-31,2017-12-18,001,0125,COMPRAVENTA,2025,1,110
1191635,2025-01-31,2024-12-02,001,0125,COMPRAVENTA,2025,1,110
1192860,2024-09-30,2015-11-25,001,0164,TRANSFERENCIA DE DOMINIO A TITULO DE BENEFICIO EN FIDUCIA MERCANTIL,2024,9,110
1192994,2024-09-30,2018-06-27,001,0125,COMPRAVENTA,2024,9,110
1193181,2024-09-30,2018-06-27,001,0125,COMPRAVENTA,2024,9,110
1193287,2024-09-30,2015-11-25,001,0164,TRANSFERENCIA DE DOMINIO A TITULO DE BENEFICIO EN FIDUCIA MERCANTIL,2024,9,110
1193459,2025-01-31,2019-09-18,001,0125,COMPRAVENTA,2025,1,110
1193626,2024-12-31,2020-02-06,001,0125,COMPRAVENTA,2024,12,110
1193733,2025-02-28,2015-09-01,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,2,110
1193882,2024-07-31,2020-02-20,001,0125,COMPRAVENTA,2024,7,110
1194288,2024-11-30,2015-07-08,001,0125,COMPRAVENTA,2024,11,110
1194318,2024-11-30,2016-07-21,001,0125,COMPRAVENTA,2024,11,110
1194333,2024-01-31,2021-06-17,001,0125,COMPRAVENTA,2024,1,110
1194344,2024-11-30,2015-07-08,001,0125,COMPRAVENTA,2024,11,110
1194391,2024-05-31,2016-01-27,001,0125,COMPRAVENTA,2024,5,110
1194545,2024-05-31,2015-10-07,001,0125,COMPRAVENTA,2024,5,110
1194722,2024-07-31,2023-01-31,001,0125,COMPRAVENTA,2024,7,110
1194985,2024-11-30,2017-04-04,001,0125,COMPRAVENTA,2024,11,110
1195064,2025-01-31,2015-07-07,001,0125,COMPRAVENTA,2025,1,110
1195147,2025-01-31,2015-07-07,001,0125,COMPRAVENTA,2025,1,110
1195774,2025-03-31,2016-05-16,001,0125,COMPRAVENTA,2025,3,110
1195967,2024-05-31,2016-01-15,001,0125,COMPRAVENTA,2024,5,110
1196810,2023-12-31,2015-11-04,001,0125,COMPRAVENTA,2023,12,110
1196869,2024-08-31,2024-04-11,001,0125,COMPRAVENTA,2024,8,110
1196969,2024-07-31,2015-10-13,001,0125,COMPRAVENTA,2024,7,110
1197643,2024-09-30,2018-12-19,001,0125,COMPRAVENTA,2024,9,110
1197977,2024-12-31,2015-08-11,001,0125,COMPRAVENTA,2024,12,110
1198021,2024-11-30,2024-02-05,001,0125,COMPRAVENTA,2024,11,110
1198064,2024-12-31,2016-06-24,001,0125,COMPRAVENTA,2024,12,110
1198537,2024-07-31,2023-05-17,001,0125,COMPRAVENTA,2024,7,110
1199613,2025-01-31,2015-10-05,001,0125,COMPRAVENTA,2025,1,110
1200463,2024-12-31,2015-12-17,001,0125,COMPRAVENTA,2024,12,110
1202358,2024-01-31,2016-05-12,001,0125,COMPRAVENTA,2024,1,110
1204594,2024-12-31,2021-03-17,001,0125,COMPRAVENTA,2024,12,110
1205161,2023-11-30,2016-02-24,001,0125,COMPRAVENTA,2023,11,110
1205478,2024-09-30,2016-10-18,001,0125,COMPRAVENTA,2024,9,110
1206424,2024-12-31,2023-03-30,001,0125,COMPRAVENTA,2024,12,110
1206438,2024-12-31,2023-03-30,001,0125,COMPRAVENTA,2024,12,110
1206460,2024-07-31,2020-02-22,001,0125,COMPRAVENTA,2024,7,110
1206467,2024-07-31,2015-12-23,001,0125,COMPRAVENTA,2024,7,110
1206491,2024-07-31,2020-02-22,001,0125,COMPRAVENTA,2024,7,110
1206589,2024-07-31,2020-02-22,001,0125,COMPRAVENTA,2024,7,110
1206619,2024-07-31,2020-02-22,001,0125,COMPRAVENTA,2024,7,110
1206646,2024-03-31,2023-06-01,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,3,110
1206764,2023-12-31,2023-12-27,001,0125,COMPRAVENTA,2023,12,110
1207074,2023-11-30,2023-11-08,001,0125,COMPRAVENTA,2023,11,110
1207204,2024-11-30,2019-02-16,001,0109,ADJUDICACION EN SUCESION,2024,11,110
1207911,2024-01-31,2017-02-01,001,0125,COMPRAVENTA,2024,1,110
1207943,2024-09-30,2017-02-01,001,0125,COMPRAVENTA,2024,9,110
1208031,2024-08-31,2021-11-03,001,0125,COMPRAVENTA,2024,8,110
1208056,2024-05-31,2015-12-16,001,0125,COMPRAVENTA,2024,5,110
1208395,2023-12-31,2015-12-23,001,0125,COMPRAVENTA,2023,12,110
1209477,2024-09-30,2017-06-20,001,0125,COMPRAVENTA,2024,9,110
1209749,2024-10-31,2021-11-19,001,0125,COMPRAVENTA,2024,10,110
1210437,2024-09-30,2021-11-29,001,0125,COMPRAVENTA,2024,9,110
1211481,2024-11-30,2024-08-22,001,0125,COMPRAVENTA,2024,11,110
1211538,2024-04-30,2023-05-23,001,0125,COMPRAVENTA,2024,4,110
1211723,2024-10-31,2020-10-01,001,0125,COMPRAVENTA,2024,10,110
1211789,2024-09-30,2016-04-15,001,0125,COMPRAVENTA,2024,9,110
1211829,2025-01-31,2016-10-04,001,0125,COMPRAVENTA,2025,1,110
1212062,2024-04-30,2017-04-18,001,0125,COMPRAVENTA,2024,4,110
1214885,2024-12-31,2023-05-18,001,0125,COMPRAVENTA,2024,12,110
1218477,2024-01-31,2016-07-11,001,0125,COMPRAVENTA,2024,1,110
1218587,2024-08-31,2024-02-09,001,0125,COMPRAVENTA,2024,8,110
1219253,2023-11-30,2021-07-30,001,0125,COMPRAVENTA,2023,11,110
1221081,2024-05-31,2023-01-27,001,0125,COMPRAVENTA,2024,5,110
1221646,2025-03-31,2016-12-20,001,0125,COMPRAVENTA,2025,3,110
1221751,2024-10-31,2018-02-24,001,0125,COMPRAVENTA,2024,10,110
1221925,2024-10-31,2016-12-19,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,10,110
1221954,2024-05-31,2023-11-03,001,0125,COMPRAVENTA,2024,5,110
1221966,2025-01-31,2023-11-03,001,0125,COMPRAVENTA,2025,1,110
1221981,2025-01-31,2021-04-27,001,0125,COMPRAVENTA,2025,1,110
1222083,2024-07-31,2021-08-23,001,0125,COMPRAVENTA,2024,7,110
1222151,2024-05-31,2016-12-19,001,0125,COMPRAVENTA,2024,5,110
1222154,2024-05-31,2016-12-19,001,0125,COMPRAVENTA,2024,5,110
1222731,2024-08-31,2021-09-15,001,0125,COMPRAVENTA,2024,8,110
1222787,2023-11-30,2022-12-19,001,0125,COMPRAVENTA,2023,11,110
1222881,2023-11-30,2022-12-19,001,0125,COMPRAVENTA,2023,11,110
1223010,2024-08-31,2021-09-15,001,0125,COMPRAVENTA,2024,8,110
1223194,2023-12-31,2021-12-30,001,0125,COMPRAVENTA,2023,12,110
1223391,2025-03-31,2025-02-13,001,0125,COMPRAVENTA,2025,3,110
1223823,2024-11-30,2017-09-12,001,0125,COMPRAVENTA,2024,11,110
1224872,2025-02-28,2018-10-03,001,0109,ADJUDICACION EN SUCESION,2025,2,110
1225053,2025-03-31,2016-09-06,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,3,110
1225550,2024-12-31,2016-10-14,001,0125,COMPRAVENTA,2024,12,110
1225598,2024-09-30,2019-08-12,001,0125,COMPRAVENTA,2024,9,110
1226060,2024-12-31,2018-10-30,001,0125,COMPRAVENTA,2024,12,110
1226122,2025-03-31,2025-03-03,001,0125,COMPRAVENTA,2025,3,110
1226223,2025-03-31,2017-09-11,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,3,110
1226266,2023-11-30,2021-04-21,001,0125,COMPRAVENTA,2023,11,110
1226274,2024-10-31,2023-09-04,001,0125,COMPRAVENTA,2024,10,110
1226305,2024-11-30,2018-08-09,001,0109,ADJUDICACION EN SUCESION,2024,11,110
1226318,2024-04-30,2023-04-12,001,0125,COMPRAVENTA,2024,4,110
1226393,2025-03-31,2024-08-05,001,0125,COMPRAVENTA,2025,3,110
1226421,2024-04-30,2023-04-12,001,0125,COMPRAVENTA,2024,4,110
1226456,2024-10-31,2023-09-04,001,0125,COMPRAVENTA,2024,10,110
1227005,2023-12-31,2016-12-01,001,0125,COMPRAVENTA,2023,12,110
1227257,2024-05-31,2024-04-04,001,0125,COMPRAVENTA,2024,5,110
1228489,2024-09-30,2016-11-02,001,0125,COMPRAVENTA,2024,9,110
1228529,2025-01-31,2023-12-13,001,0125,COMPRAVENTA,2025,1,110
1228814,2024-09-30,2016-11-02,001,0125,COMPRAVENTA,2024,9,110
1229353,2025-03-31,2016-12-14,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,3,110
1229415,2024-09-30,2020-06-17,001,0125,COMPRAVENTA,2024,9,110
1229534,2025-03-31,2022-10-13,001,0125,COMPRAVENTA,2025,3,110
1229609,2024-03-31,2019-03-15,001,0125,COMPRAVENTA,2024,3,110
1229890,2024-06-30,2017-03-28,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,6,110
1229961,2024-05-31,2016-12-15,001,0125,COMPRAVENTA,2024,5,110
1230069,2024-01-31,2024-01-24,001,0125,COMPRAVENTA,2024,1,110
1230198,2024-11-30,2019-03-23,001,0125,COMPRAVENTA,2024,11,110
1230236,2024-05-31,2017-03-07,001,0125,COMPRAVENTA,2024,5,110
1230362,2025-03-31,2022-03-29,001,0125,COMPRAVENTA,2025,3,110
1230550,2025-03-31,2016-11-09,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,3,110
1230589,2025-03-31,2016-11-09,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,3,110
1230610,2024-08-31,2024-05-22,001,0125,COMPRAVENTA,2024,8,110
1230727,2024-06-30,2023-01-25,001,0125,COMPRAVENTA,2024,6,110
1231029,2025-03-31,2020-02-13,001,0125,COMPRAVENTA,2025,3,110
1231631,2024-07-31,2019-05-31,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,7,110
1232406,2023-11-30,2017-02-08,001,0125,COMPRAVENTA,2023,11,110
1232517,2025-01-31,2017-04-06,001,0125,COMPRAVENTA,2025,1,110
1232653,2023-11-30,2021-11-04,001,0125,COMPRAVENTA,2023,11,110
1232698,2024-12-31,2020-01-28,001,0125,COMPRAVENTA,2024,12,110
1232760,2024-10-31,2016-10-27,001,0125,COMPRAVENTA,2024,10,110
1233153,2023-12-31,2017-05-04,001,0125,COMPRAVENTA,2023,12,110
1233162,2024-07-31,2017-12-02,001,0109,ADJUDICACION EN SUCESION,2024,7,110
1233570,2024-07-31,2017-08-31,001,0125,COMPRAVENTA,2024,7,110
1234544,2024-09-30,2018-04-26,001,0125,COMPRAVENTA,2024,9,110
1234674,2023-12-31,2023-12-27,001,0125,COMPRAVENTA,2023,12,110
1234742,2025-01-31,2017-05-23,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,1,110
1235354,2025-02-28,2017-02-23,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2025,2,110
1235526,2025-02-28,2017-02-23,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2025,2,110
1235632,2025-01-31,2017-01-30,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,1,110
1237050,2025-01-31,2016-12-21,001,0125,COMPRAVENTA,2025,1,110
1237126,2024-10-31,2019-05-30,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,10,110
1238186,2024-12-31,2024-09-03,001,0125,COMPRAVENTA,2024,12,110
1238446,2023-12-31,2017-02-15,001,0125,COMPRAVENTA,2023,12,110
1238505,2024-06-30,2017-02-01,001,0125,COMPRAVENTA,2024,6,110
1238601,2023-11-30,2018-01-10,001,0125,COMPRAVENTA,2023,11,110
1238629,2025-03-31,2017-08-11,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,3,110
1238768,2023-11-30,2022-01-27,001,0125,COMPRAVENTA,2023,11,110
1239012,2025-01-31,2025-01-27,001,0125,COMPRAVENTA,2025,1,110
1239080,2024-06-30,2017-12-02,001,0125,COMPRAVENTA,2024,6,110
1239491,2024-09-30,2017-08-31,001,0125,COMPRAVENTA,2024,9,110
1239592,2024-06-30,2019-08-13,001,0125,COMPRAVENTA,2024,6,110
1239629,2024-11-30,2019-03-19,001,0125,COMPRAVENTA,2024,11,110
1239732,2025-03-31,2017-12-22,001,0125,COMPRAVENTA,2025,3,110
1239808,2023-12-31,2018-02-03,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2023,12,110
1239881,2025-01-31,2024-02-12,001,0125,COMPRAVENTA,2025,1,110
1239946,2024-06-30,2019-08-13,001,0125,COMPRAVENTA,2024,6,110
1240097,2024-09-30,2018-03-07,001,0125,COMPRAVENTA,2024,9,110
1240558,2024-05-31,2016-11-25,001,0125,COMPRAVENTA,2024,5,110
1240706,2024-12-31,2017-05-30,001,0125,COMPRAVENTA,2024,12,110
1240758,2025-03-31,2017-05-30,001,0125,COMPRAVENTA,2025,3,110
1242931,2023-11-30,2022-11-11,001,0125,COMPRAVENTA,2023,11,110
1242965,2024-10-31,2022-11-15,001,0125,COMPRAVENTA,2024,10,110
1243012,2025-03-31,2023-06-01,001,0125,COMPRAVENTA,2025,3,110
1243072,2024-05-31,2018-03-13,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,5,110
1243169,2024-07-31,2018-02-23,001,0125,COMPRAVENTA,2024,7,110
1244285,2023-11-30,2022-08-05,001,0125,COMPRAVENTA,2023,11,110
1244355,2025-01-31,2017-01-05,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,1,110
1244396,2023-12-31,2017-03-30,001,0125,COMPRAVENTA,2023,12,110
1244527,2024-04-30,2016-12-28,001,0125,COMPRAVENTA,2024,4,110
1244638,2025-03-31,2017-06-02,001,0109,ADJUDICACION EN SUCESION,2025,3,110
1245019,2024-04-30,2016-12-28,001,0125,COMPRAVENTA,2024,4,110
1245310,2023-12-31,2020-02-26,001,0125,COMPRAVENTA,2023,12,110
1245615,2024-07-31,2017-05-15,001,0125,COMPRAVENTA,2024,7,110
1245908,2024-12-31,2017-03-06,001,0125,COMPRAVENTA,2024,12,110
1245947,2025-03-31,2017-06-20,001,0108,ADJUDICACION EN REMATE,2025,3,110
1245987,2024-09-30,2018-10-10,001,0125,COMPRAVENTA,2024,9,110
1246221,2024-09-30,2018-10-12,001,0125,COMPRAVENTA,2024,9,110
1246395,2023-12-31,2022-11-24,001,0125,COMPRAVENTA,2023,12,110
1246430,2024-04-30,2017-03-31,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,4,110
1246557,2024-09-30,2017-03-21,001,0125,COMPRAVENTA,2024,9,110
1246616,2023-12-31,2023-05-11,001,0125,COMPRAVENTA,2023,12,110
1246667,2024-12-31,2017-05-03,001,0125,COMPRAVENTA,2024,12,110
1246686,2023-11-30,2023-11-22,001,0125,COMPRAVENTA,2023,11,110
1246715,2025-03-31,2017-02-09,001,0125,COMPRAVENTA,2025,3,110
1246757,2024-10-31,2017-03-25,001,0125,COMPRAVENTA,2024,10,110
1247596,2024-08-31,2017-01-19,001,0125,COMPRAVENTA,2024,8,110
1248496,2025-03-31,2016-12-19,001,0125,COMPRAVENTA,2025,3,110
1248746,2024-09-30,2024-08-26,001,0125,COMPRAVENTA,2024,9,110
1248787,2024-06-30,2017-03-28,001,0125,COMPRAVENTA,2024,6,110
1248866,2024-08-31,2017-01-12,001,0125,COMPRAVENTA,2024,8,110
1250288,2024-11-30,2018-02-02,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,11,110
1251211,2025-01-31,2017-05-22,001,0125,COMPRAVENTA,2025,1,110
1251967,2025-03-31,2021-08-04,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,3,110
1252148,2025-03-31,2024-01-10,001,0125,COMPRAVENTA,2025,3,110
1252184,2024-12-31,2019-02-27,001,0125,COMPRAVENTA,2024,12,110
1252230,2024-02-29,2017-02-03,001,0125,COMPRAVENTA,2024,2,110
1252294,2024-07-31,2017-03-30,001,0125,COMPRAVENTA,2024,7,110
1252358,2024-08-31,2020-10-08,001,0125,COMPRAVENTA,2024,8,110
1252458,2024-08-31,2017-01-27,001,0125,COMPRAVENTA,2024,8,110
1252512,2024-12-31,2018-11-26,001,0125,COMPRAVENTA,2024,12,110
1252552,2024-08-31,2020-10-08,001,0125,COMPRAVENTA,2024,8,110
1252608,2024-07-31,2017-03-30,001,0125,COMPRAVENTA,2024,7,110
1253893,2024-12-31,2021-12-17,001,0125,COMPRAVENTA,2024,12,110
1253987,2025-03-31,2019-09-19,001,0125,COMPRAVENTA,2025,3,110
1254461,2025-03-31,2018-04-18,001,0125,COMPRAVENTA,2025,3,110
1255508,2024-05-31,2017-11-30,001,0125,COMPRAVENTA,2024,5,110
1255575,2024-07-31,2018-12-06,001,0125,COMPRAVENTA,2024,7,110
1256281,2025-01-31,2018-12-26,001,0139,ESCISION,2025,1,110
1256339,2024-01-31,2019-01-25,001,0125,COMPRAVENTA,2024,1,110
1256393,2025-01-31,2018-12-19,001,0139,ESCISION,2025,1,110
1256687,2024-10-31,2019-01-24,001,0125,COMPRAVENTA,2024,10,110
1256723,2024-10-31,2019-01-24,001,0125,COMPRAVENTA,2024,10,110
1256737,2025-03-31,2019-01-24,001,0125,COMPRAVENTA,2025,3,110
1256751,2024-10-31,2019-01-24,001,0125,COMPRAVENTA,2024,10,110
1256783,2024-05-31,2019-10-08,001,0125,COMPRAVENTA,2024,5,110
1256897,2024-08-31,2017-07-19,001,0125,COMPRAVENTA,2024,8,110
1257481,2024-10-31,2018-01-02,001,0125,COMPRAVENTA,2024,10,110
1257588,2024-10-31,2018-01-02,001,0125,COMPRAVENTA,2024,10,110
1259525,2025-03-31,2022-08-03,001,0125,COMPRAVENTA,2025,3,110
1259651,2025-03-31,2018-12-10,001,0125,COMPRAVENTA,2025,3,110
1259759,2025-03-31,2018-12-10,001,0125,COMPRAVENTA,2025,3,110
1260712,2024-12-31,2023-02-08,001,0125,COMPRAVENTA,2024,12,110
1260825,2023-11-30,2017-12-26,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2023,11,110
1260890,2024-01-31,2018-03-14,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,1,110
1261025,2024-12-31,2023-02-09,001,0125,COMPRAVENTA,2024,12,110
1261147,2025-03-31,2018-10-03,001,0139,ESCISION,2025,3,110
1261194,2024-08-31,2017-12-13,001,0125,COMPRAVENTA,2024,8,110
1261273,2023-11-30,2021-10-21,001,0125,COMPRAVENTA,2023,11,110
1261364,2024-05-31,2020-04-18,001,0125,COMPRAVENTA,2024,5,110
1261494,2025-01-31,2022-04-06,001,0125,COMPRAVENTA,2025,1,110
1262565,2023-12-31,2023-01-30,01N,0125,COMPRAVENTA,2023,12,110
1263346,2024-11-30,2017-12-27,001,0125,COMPRAVENTA,2024,11,110
1264345,2024-06-30,2021-05-13,001,0125,COMPRAVENTA,2024,6,110
1264444,2023-11-30,2022-01-27,001,0125,COMPRAVENTA,2023,11,110
1264482,2024-07-31,2020-01-30,001,0109,ADJUDICACION EN SUCESION,2024,7,110
1264873,2023-11-30,2021-09-14,001,0125,COMPRAVENTA,2023,11,110
1264900,2023-11-30,2018-05-31,001,0125,COMPRAVENTA,2023,11,110
1265029,2024-08-31,2018-09-11,001,0125,COMPRAVENTA,2024,8,110
1265221,2024-07-31,2024-07-16,001,0125,COMPRAVENTA,2024,7,110
1265263,2024-08-31,2017-08-31,001,0125,COMPRAVENTA,2024,8,110
1265511,2024-06-30,2019-03-15,001,0125,COMPRAVENTA,2024,6,110
1265575,2025-03-31,2017-09-27,001,0125,COMPRAVENTA,2025,3,110
1267276,2025-03-31,2018-12-19,001,0125,COMPRAVENTA,2025,3,110
1267659,2024-09-30,2023-09-04,001,0125,COMPRAVENTA,2024,9,110
1267787,2025-01-31,2018-03-02,001,0125,COMPRAVENTA,2025,1,110
1267812,2025-03-31,2017-12-29,001,0125,COMPRAVENTA,2025,3,110
1267899,2025-01-31,2018-03-02,001,0125,COMPRAVENTA,2025,1,110
1267941,2024-09-30,2023-09-04,001,0125,COMPRAVENTA,2024,9,110
1268321,2024-09-30,2019-05-30,001,0125,COMPRAVENTA,2024,9,110
1268451,2024-09-30,2019-05-30,001,0125,COMPRAVENTA,2024,9,110
1269777,2025-01-31,2023-05-09,001,0125,COMPRAVENTA,2025,1,110
1270065,2025-03-31,2018-10-03,001,0139,ESCISION,2025,3,110
1270105,2025-01-31,2018-10-03,001,0125,COMPRAVENTA,2025,1,110
1270120,2025-03-31,2018-10-03,001,0139,ESCISION,2025,3,110
1270758,2024-12-31,2024-07-22,001,0125,COMPRAVENTA,2024,12,110
1270818,2024-11-30,2018-01-03,001,0125,COMPRAVENTA,2024,11,110
1271366,2025-03-31,2017-09-05,001,0125,COMPRAVENTA,2025,3,110
1272625,2024-09-30,2024-08-22,001,0125,COMPRAVENTA,2024,9,110
1272731,2024-09-30,2018-04-11,001,0125,COMPRAVENTA,2024,9,110
1272815,2024-04-30,2021-10-19,001,0125,COMPRAVENTA,2024,4,110
1273003,2024-04-30,2021-10-19,001,0125,COMPRAVENTA,2024,4,110
1274133,2023-12-31,2020-01-08,001,0125,COMPRAVENTA,2023,12,110
1274189,2024-10-31,2023-08-28,001,0125,COMPRAVENTA,2024,10,110
1274763,2024-11-30,2024-11-15,001,0125,COMPRAVENTA,2024,11,110
1274768,2025-03-31,2017-10-31,001,0125,COMPRAVENTA,2025,3,110
1274839,2024-04-30,2017-11-01,001,0125,COMPRAVENTA,2024,4,110
1274947,2024-11-30,2017-10-31,001,0125,COMPRAVENTA,2024,11,110
